packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName,flowEndMilliseconds
13.0,14.0,1713.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,1029.0,6634.0,26.0,24.0,207.0,1408.0,665.0,1408.0,243.0,582.0,68.0,67.0,amazon-amazon-echo-dot-with-clock-gen3,1604381054.844
27.0,20.0,13280.0,5576.0,2.0,5.0,10.0,2.0,14.0,9.0,12168.0,4764.0,48.0,57.0,417.0,96.0,1360.0,4075.0,584.0,1257.0,65.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604381111.907
27.0,21.0,13472.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12360.0,4764.0,49.0,55.0,417.0,96.0,1360.0,2715.0,583.0,842.0,67.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604381113.037
27.0,21.0,13347.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12235.0,4764.0,49.0,55.0,417.0,96.0,1360.0,2715.0,584.0,842.0,69.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604381114.147
27.0,21.0,13548.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12436.0,4764.0,49.0,55.0,417.0,96.0,1360.0,1360.0,583.0,588.0,67.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604381115.26
27.0,20.0,13480.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12368.0,4764.0,45.0,54.0,417.0,96.0,1360.0,2715.0,583.0,842.0,64.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604381116.286
30.0,23.0,15502.0,5741.0,2.0,6.0,11.0,3.0,15.0,11.0,14258.0,4809.0,44.0,51.0,417.0,96.0,1360.0,2715.0,586.0,842.0,68.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604381117.428
29.0,22.0,13544.0,5701.0,2.0,6.0,10.0,3.0,14.0,11.0,12328.0,4809.0,46.0,53.0,417.0,96.0,1360.0,2715.0,583.0,842.0,69.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604381118.559
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,75.0,69.0,417.0,96.0,1164.0,2715.0,398.0,842.0,80.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1604381652.003
13.0,12.0,1635.0,7224.0,1.0,2.0,1.0,4.0,4.0,6.0,951.0,6592.0,23.0,25.0,204.0,1408.0,590.0,2816.0,212.0,938.0,71.0,69.0,amazon-amazon-echo-dot-with-clock-gen3,1604381656.181
112.0,160.0,15651.0,17340.0,66.0,66.0,14.0,6.0,84.0,80.0,11127.0,10928.0,16202.0,11311.0,214.0,1360.0,1360.0,3302.0,561.0,1151.0,16163.0,11272.0,amazon-amazon-echo-dot-with-clock-gen3,1604381720.976
16.0,16.0,2095.0,8019.0,2.0,1.0,3.0,6.0,6.0,7.0,1375.0,7367.0,89.0,89.0,416.0,1360.0,583.0,2720.0,211.0,823.0,134.0,105.0,amazon-amazon-echo-dot-with-clock-gen3,1604381871.269
22.0,20.0,6428.0,5576.0,2.0,5.0,5.0,4.0,9.0,11.0,5516.0,4764.0,63.0,60.0,417.0,96.0,1360.0,1360.0,561.0,588.0,73.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604381891.999
13.0,14.0,1741.0,7344.0,1.0,2.0,1.0,5.0,4.0,7.0,1057.0,6608.0,28.0,25.0,204.0,1408.0,696.0,1408.0,256.0,580.0,75.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1604382347.784
26.0,20.0,12561.0,5576.0,2.0,5.0,9.0,4.0,13.0,11.0,11477.0,4764.0,58.0,66.0,417.0,96.0,1360.0,1360.0,583.0,588.0,71.0,93.0,amazon-amazon-echo-dot-with-clock-gen3,1604383272.108
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,2.0,6.0,9.0,1926.0,4764.0,74.0,68.0,417.0,96.0,1164.0,4075.0,398.0,1257.0,73.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1604383391.984
26.0,19.0,13411.0,5536.0,2.0,5.0,10.0,2.0,14.0,9.0,12339.0,4764.0,54.0,66.0,417.0,96.0,1360.0,4075.0,583.0,1257.0,74.0,88.0,amazon-amazon-echo-dot-with-clock-gen3,1604383572.018
27.0,19.0,13740.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12628.0,4764.0,48.0,61.0,417.0,96.0,1360.0,2715.0,583.0,842.0,68.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604383573.124
27.0,22.0,13457.0,5656.0,2.0,5.0,10.0,3.0,14.0,10.0,12345.0,4764.0,49.0,53.0,417.0,96.0,1360.0,2720.0,583.0,843.0,63.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604383574.25
27.0,20.0,13497.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12385.0,4764.0,54.0,64.0,417.0,96.0,1360.0,2715.0,583.0,842.0,73.0,92.0,amazon-amazon-echo-dot-with-clock-gen3,1604383575.5
27.0,23.0,13338.0,5696.0,2.0,5.0,10.0,4.0,14.0,11.0,12226.0,4764.0,58.0,60.0,417.0,96.0,1360.0,1360.0,584.0,588.0,81.0,92.0,amazon-amazon-echo-dot-with-clock-gen3,1604383576.845
28.0,20.0,14262.0,5576.0,2.0,5.0,10.0,3.0,15.0,10.0,13110.0,4764.0,48.0,59.0,417.0,96.0,1360.0,2715.0,584.0,842.0,68.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604383577.964
13.0,14.0,1655.0,7310.0,1.0,2.0,1.0,5.0,4.0,7.0,971.0,6574.0,34.0,30.0,204.0,1408.0,610.0,1408.0,220.0,578.0,79.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1604384256.779
21.0,20.0,5027.0,5576.0,2.0,5.0,4.0,4.0,8.0,11.0,4143.0,4764.0,66.0,60.0,417.0,96.0,1360.0,1360.0,525.0,588.0,71.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604384651.97
21.0,20.0,4404.0,5576.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,67.0,61.0,417.0,96.0,1360.0,1360.0,544.0,588.0,71.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604384653.16
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,74.0,64.0,417.0,96.0,1164.0,2720.0,398.0,843.0,76.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604385131.987
15.0,14.0,2031.0,6579.0,2.0,1.0,3.0,6.0,6.0,7.0,1375.0,6007.0,59.0,58.0,416.0,1360.0,583.0,1360.0,211.0,506.0,72.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604385372.081
13.0,13.0,1713.0,7318.0,1.0,2.0,1.0,4.0,4.0,6.0,1029.0,6634.0,21.0,21.0,207.0,1408.0,665.0,2816.0,243.0,938.0,64.0,62.0,amazon-amazon-echo-dot-with-clock-gen3,1604385423.11
13.0,14.0,1651.0,7306.0,1.0,2.0,1.0,5.0,4.0,7.0,967.0,6570.0,30.0,27.0,204.0,1408.0,606.0,1408.0,219.0,578.0,80.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604385757.767
13.0,14.0,1635.0,7379.0,1.0,3.0,1.0,4.0,4.0,7.0,951.0,6643.0,59.0,54.0,204.0,1408.0,590.0,2816.0,212.0,942.0,138.0,98.0,amazon-amazon-echo-dot-with-clock-gen3,1604385762.812
22.0,17.0,5842.0,5456.0,2.0,5.0,4.0,2.0,9.0,9.0,4930.0,4764.0,65.0,74.0,417.0,96.0,1360.0,4075.0,584.0,1257.0,77.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1604386032.017
27.0,19.0,13850.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12738.0,4764.0,50.0,64.0,417.0,96.0,1360.0,2715.0,584.0,842.0,68.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604386033.158
29.0,22.0,15581.0,5656.0,3.0,5.0,11.0,3.0,16.0,10.0,14389.0,4764.0,50.0,58.0,417.0,96.0,1360.0,2715.0,583.0,842.0,71.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604386034.426
28.0,22.0,14616.0,5656.0,2.0,5.0,11.0,3.0,15.0,10.0,13464.0,4764.0,52.0,58.0,417.0,96.0,1360.0,2715.0,583.0,842.0,73.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604386035.653
28.0,22.0,14809.0,5656.0,2.0,5.0,11.0,3.0,15.0,10.0,13657.0,4764.0,51.0,58.0,417.0,96.0,1360.0,2715.0,584.0,842.0,75.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1604386036.858
27.0,18.0,13291.0,5496.0,2.0,5.0,10.0,2.0,14.0,9.0,12179.0,4764.0,52.0,69.0,417.0,96.0,1360.0,4075.0,584.0,1257.0,76.0,88.0,amazon-amazon-echo-dot-with-clock-gen3,1604386038.062
28.0,23.0,14923.0,5696.0,2.0,5.0,11.0,4.0,15.0,11.0,13747.0,4764.0,46.0,49.0,417.0,96.0,1360.0,1360.0,584.0,588.0,68.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604386039.139
27.0,19.0,13279.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12167.0,4764.0,54.0,68.0,417.0,96.0,1360.0,2715.0,584.0,842.0,74.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1604386040.387
86.0,109.0,15421.0,14540.0,33.0,45.0,21.0,6.0,58.0,61.0,11901.0,10168.0,8063.0,7241.0,214.0,1360.0,1360.0,2720.0,530.0,989.0,8020.0,7212.0,amazon-amazon-echo-dot-with-clock-gen3,1604386281.057
13.0,12.0,1735.0,7251.0,1.0,2.0,1.0,4.0,4.0,6.0,1051.0,6619.0,24.0,26.0,204.0,1408.0,690.0,2816.0,254.0,938.0,72.0,71.0,amazon-amazon-echo-dot-with-clock-gen3,1604387097.333
12.0,12.0,1378.0,6603.0,1.0,1.0,1.0,4.0,4.0,5.0,746.0,5971.0,45.0,45.0,222.0,1408.0,367.0,2816.0,124.0,933.0,136.0,134.0,amazon-amazon-echo-dot-with-clock-gen3,1604387097.645
18.0,15.0,1671.0,7680.0,2.0,4.0,1.0,5.0,5.0,9.0,919.0,7068.0,35.0,43.0,214.0,1360.0,495.0,2720.0,168.0,936.0,56.0,56.0,amazon-amazon-echo-dot-with-clock-gen3,1604387097.802
14.0,11.0,1664.0,7409.0,1.0,1.0,1.0,5.0,4.0,6.0,1060.0,6957.0,73.0,77.0,202.0,1360.0,701.0,2570.0,258.0,803.0,82.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1604387098.06
15.0,12.0,2007.0,6306.0,2.0,1.0,3.0,4.0,6.0,5.0,1375.0,5814.0,57.0,72.0,416.0,1360.0,583.0,3151.0,211.0,1084.0,69.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604387098.324
17.0,12.0,3421.0,5871.0,2.0,2.0,3.0,4.0,6.0,6.0,2709.0,5379.0,51.0,60.0,421.0,1360.0,1360.0,3107.0,492.0,1082.0,74.0,88.0,amazon-amazon-echo-dot-with-clock-gen3,1604387098.562
14.0,10.0,1694.0,7312.0,1.0,1.0,1.0,4.0,4.0,5.0,1102.0,6900.0,74.0,87.0,202.0,1360.0,743.0,3930.0,276.0,1368.0,74.0,91.0,amazon-amazon-echo-dot-with-clock-gen3,1604387098.623
14.0,11.0,1861.0,7800.0,1.0,1.0,1.0,4.0,4.0,5.0,1269.0,7348.0,77.0,82.0,202.0,1360.0,910.0,3930.0,347.0,1311.0,81.0,96.0,amazon-amazon-echo-dot-with-clock-gen3,1604387098.623
14.0,12.0,1886.0,7607.0,1.0,1.0,1.0,6.0,4.0,7.0,1270.0,7115.0,67.0,65.0,202.0,1360.0,911.0,1360.0,347.0,472.0,75.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604387099.314
17.0,15.0,3445.0,5991.0,2.0,2.0,3.0,6.0,6.0,8.0,2709.0,5379.0,55.0,48.0,421.0,1360.0,1360.0,1360.0,492.0,551.0,76.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604387099.839
13.0,13.0,1765.0,7292.0,1.0,2.0,1.0,5.0,4.0,7.0,1057.0,6608.0,26.0,25.0,204.0,1408.0,696.0,1408.0,256.0,580.0,80.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604387102.55
11.0,10.0,1040.0,4248.0,1.0,1.0,0.0,3.0,4.0,4.0,460.0,3720.0,28.0,31.0,206.0,1408.0,206.0,1852.0,64.0,729.0,73.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604387108.452
14.0,13.0,1967.0,6346.0,1.0,1.0,3.0,4.0,5.0,5.0,1375.0,5814.0,58.0,62.0,416.0,1360.0,583.0,3151.0,202.0,1084.0,77.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604387109.554
17.0,14.0,3445.0,5951.0,2.0,2.0,3.0,6.0,6.0,8.0,2709.0,5379.0,50.0,49.0,421.0,1360.0,1360.0,1360.0,492.0,551.0,66.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1604387115.626
15.0,14.0,2031.0,6386.0,2.0,1.0,3.0,6.0,6.0,7.0,1375.0,5814.0,57.0,57.0,416.0,1360.0,583.0,1360.0,211.0,502.0,72.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604387125.598
17.0,16.0,2156.0,7893.0,2.0,1.0,2.0,6.0,5.0,7.0,1432.0,7241.0,81.0,74.0,409.0,1360.0,866.0,3098.0,321.0,941.0,96.0,110.0,amazon-amazon-echo-dot-with-clock-gen3,1604387125.737
30.0,19.0,4279.0,9345.0,7.0,4.0,4.0,4.0,14.0,10.0,3047.0,8573.0,643.0,1037.0,214.0,1360.0,1167.0,4662.0,135.0,1374.0,606.0,996.0,amazon-amazon-echo-dot-with-clock-gen3,1604387125.833
18.0,17.0,2627.0,7902.0,2.0,1.0,3.0,5.0,6.0,8.0,1863.0,7210.0,89.0,84.0,417.0,1360.0,861.0,2720.0,296.0,860.0,95.0,112.0,amazon-amazon-echo-dot-with-clock-gen3,1604387125.962
18.0,13.0,3485.0,5911.0,2.0,2.0,3.0,5.0,7.0,7.0,2709.0,5379.0,49.0,54.0,421.0,1360.0,1360.0,1747.0,456.0,651.0,70.0,90.0,amazon-amazon-echo-dot-with-clock-gen3,1604387126.906
16.0,14.0,2367.0,5836.0,2.0,1.0,3.0,4.0,6.0,5.0,1695.0,5264.0,103.0,104.0,409.0,2720.0,863.0,2720.0,292.0,1016.0,99.0,107.0,amazon-amazon-echo-dot-with-clock-gen3,1604387127.123
15.0,12.0,2007.0,6306.0,2.0,1.0,3.0,4.0,6.0,5.0,1375.0,5814.0,62.0,78.0,416.0,1360.0,583.0,3151.0,211.0,1084.0,78.0,93.0,amazon-amazon-echo-dot-with-clock-gen3,1604387135.581
11.0,14.0,2531.0,7359.0,0.0,0.0,1.0,5.0,4.0,5.0,1939.0,6623.0,82.0,9815.0,191.0,1408.0,1408.0,2443.0,534.0,700.0,94.0,35744.0,amazon-amazon-echo-dot-with-clock-gen3,1604387229.346
21.0,18.0,5352.0,8726.0,4.0,4.0,3.0,5.0,10.0,11.0,4240.0,7782.0,8.0,9.0,206.0,1408.0,1408.0,2816.0,548.0,911.0,15.0,11.0,amazon-amazon-echo-dot-with-clock-gen3,1604493596.485
14.0,11.0,1342.0,5855.0,2.0,2.0,1.0,4.0,5.0,6.0,750.0,5403.0,59.0,60.0,421.0,1360.0,421.0,3107.0,150.0,1080.0,70.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1604493596.81
18.0,14.0,3295.0,10579.0,2.0,1.0,4.0,5.0,7.0,6.0,2543.0,10007.0,90.0,117.0,416.0,1360.0,1360.0,3654.0,434.0,1321.0,82.0,215.0,amazon-amazon-echo-dot-with-clock-gen3,1604493597.762
17.0,12.0,3421.0,6014.0,2.0,2.0,3.0,4.0,6.0,6.0,2709.0,5522.0,52.0,58.0,421.0,1360.0,1360.0,3107.0,492.0,1073.0,68.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1604493598.073
13.0,14.0,1654.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,946.0,6634.0,23.0,21.0,207.0,1408.0,582.0,1408.0,208.0,582.0,67.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1604493598.252
13.0,13.0,1686.0,7289.0,1.0,2.0,1.0,4.0,4.0,6.0,1002.0,6605.0,28.0,28.0,204.0,1408.0,641.0,2816.0,233.0,938.0,79.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604493598.285
25.0,25.0,1862.0,33713.0,1.0,4.0,2.0,16.0,4.0,21.0,842.0,32701.0,5.0,5.0,239.0,96.0,446.0,4260.0,154.0,1269.0,10.0,17.0,amazon-amazon-echo-dot-with-clock-gen3,1604493598.397
12.0,12.0,1378.0,6603.0,1.0,1.0,1.0,4.0,4.0,5.0,746.0,5971.0,53.0,52.0,222.0,1408.0,367.0,2816.0,124.0,933.0,155.0,153.0,amazon-amazon-echo-dot-with-clock-gen3,1604493598.569
14.0,9.0,1426.0,7456.0,1.0,1.0,1.0,4.0,4.0,5.0,834.0,7084.0,73.0,95.0,202.0,1360.0,475.0,3926.0,165.0,1339.0,84.0,90.0,amazon-amazon-echo-dot-with-clock-gen3,1604493598.697
14.0,10.0,1426.0,7496.0,1.0,1.0,1.0,4.0,4.0,5.0,834.0,7084.0,74.0,86.0,202.0,1360.0,475.0,3926.0,165.0,1339.0,84.0,91.0,amazon-amazon-echo-dot-with-clock-gen3,1604493598.71
14.0,10.0,1567.0,7369.0,1.0,1.0,1.0,4.0,4.0,5.0,975.0,6957.0,72.0,84.0,202.0,1360.0,616.0,3930.0,223.0,1359.0,79.0,88.0,amazon-amazon-echo-dot-with-clock-gen3,1604493598.856
15.0,10.0,2375.0,7418.0,2.0,1.0,1.0,4.0,5.0,5.0,1743.0,7006.0,86.0,112.0,202.0,1360.0,1360.0,3930.0,509.0,1352.0,90.0,94.0,amazon-amazon-echo-dot-with-clock-gen3,1604493599.001
14.0,10.0,1776.0,7760.0,1.0,1.0,1.0,4.0,4.0,5.0,1184.0,7348.0,72.0,83.0,202.0,1360.0,825.0,3930.0,311.0,1311.0,81.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1604493599.433
13.0,10.0,1569.0,7312.0,1.0,1.0,1.0,4.0,4.0,5.0,1017.0,6900.0,79.0,86.0,202.0,2720.0,658.0,2720.0,240.0,1101.0,92.0,91.0,amazon-amazon-echo-dot-with-clock-gen3,1604493599.524
14.0,10.0,1777.0,7527.0,1.0,1.0,1.0,4.0,4.0,5.0,1185.0,7115.0,79.0,93.0,202.0,1360.0,826.0,3930.0,311.0,1338.0,85.0,97.0,amazon-amazon-echo-dot-with-clock-gen3,1604493600.343
13.0,11.0,1156.0,4744.0,1.0,1.0,0.0,4.0,4.0,5.0,460.0,4164.0,30.0,35.0,206.0,1408.0,206.0,1852.0,64.0,680.0,74.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1604493609.112
5632.0,4191.0,234381.0,12678189.0,1.0,5.0,1.0,4181.0,4.0,4187.0,805.0,12510537.0,2.0,2.0,221.0,96.0,427.0,45440.0,146.0,2456.0,79.0,103.0,amazon-amazon-echo-dot-with-clock-gen3,1604493610.859
16.0,13.0,2208.0,6110.0,2.0,1.0,3.0,4.0,6.0,6.0,1536.0,5578.0,50.0,63.0,428.0,1360.0,544.0,3132.0,218.0,1069.0,68.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604493612.671
17.0,14.0,1986.0,7095.0,2.0,1.0,2.0,6.0,5.0,7.0,1262.0,6523.0,82.0,88.0,409.0,1360.0,696.0,3098.0,261.0,960.0,92.0,118.0,amazon-amazon-echo-dot-with-clock-gen3,1604493643.585
17.0,15.0,2769.0,7932.0,2.0,1.0,3.0,5.0,6.0,6.0,2057.0,7320.0,101.0,101.0,417.0,1360.0,792.0,3942.0,311.0,1305.0,95.0,121.0,amazon-amazon-echo-dot-with-clock-gen3,1604493643.906
18.0,18.0,2225.0,6173.0,2.0,1.0,2.0,5.0,6.0,8.0,1449.0,5441.0,87.0,76.0,409.0,1360.0,693.0,1738.0,239.0,642.0,94.0,106.0,amazon-amazon-echo-dot-with-clock-gen3,1604493644.937
13.0,13.0,1650.0,7303.0,1.0,2.0,1.0,4.0,4.0,6.0,966.0,6619.0,26.0,25.0,204.0,1408.0,605.0,2816.0,218.0,938.0,75.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604494391.922
13.0,13.0,1566.0,7254.0,1.0,2.0,1.0,4.0,4.0,6.0,882.0,6570.0,26.0,25.0,204.0,1408.0,521.0,2816.0,183.0,938.0,78.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604494514.528
14.0,14.0,1634.0,7322.0,1.0,2.0,1.0,5.0,4.0,7.0,886.0,6574.0,27.0,27.0,204.0,1408.0,525.0,1408.0,185.0,578.0,87.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604494607.19
13.0,13.0,1550.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,866.0,6592.0,29.0,28.0,204.0,1408.0,505.0,1408.0,177.0,579.0,79.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604494641.013
13.0,14.0,1578.0,7335.0,1.0,2.0,1.0,5.0,4.0,7.0,894.0,6599.0,26.0,24.0,204.0,1408.0,533.0,1408.0,188.0,580.0,80.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604494666.316
20.0,19.0,5361.0,5536.0,2.0,5.0,4.0,3.0,8.0,10.0,4529.0,4764.0,72.0,66.0,417.0,96.0,1360.0,2715.0,553.0,842.0,78.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604494863.79
29.0,22.0,16119.0,5656.0,2.0,5.0,12.0,3.0,16.0,10.0,14927.0,4764.0,48.0,55.0,417.0,96.0,1360.0,2715.0,585.0,842.0,75.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604494864.952
20.0,18.0,4112.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,3268.0,4764.0,69.0,66.0,417.0,96.0,1360.0,1360.0,514.0,588.0,76.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604494866.088
23.0,18.0,7574.0,5496.0,2.0,5.0,6.0,3.0,10.0,10.0,6622.0,4764.0,58.0,65.0,417.0,96.0,1360.0,2715.0,583.0,842.0,70.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604494867.204
21.0,20.0,4607.0,5576.0,2.0,5.0,4.0,4.0,8.0,11.0,3735.0,4764.0,71.0,64.0,417.0,96.0,1360.0,1360.0,528.0,588.0,78.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604494868.455
19.0,19.0,2720.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1928.0,4764.0,74.0,64.0,417.0,96.0,1166.0,1360.0,399.0,588.0,75.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604495223.738
334.0,364.0,81522.0,44250.0,96.0,113.0,125.0,15.0,225.0,185.0,68118.0,29678.0,5343.0,4902.0,214.0,2720.0,1360.0,3302.0,176.0,1420.0,5295.0,4853.0,amazon-amazon-echo-dot-with-clock-gen3,1604495402.936
49.0,26.0,5121.0,8565.0,19.0,19.0,1.0,4.0,23.0,23.0,2565.0,7205.0,36036.0,69183.0,191.0,1408.0,1408.0,3851.0,416.0,1217.0,35955.0,55262.0,amazon-amazon-echo-dot-with-clock-gen3,1604495759.337
27.0,19.0,13496.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12384.0,4764.0,50.0,63.0,417.0,96.0,1360.0,2715.0,583.0,842.0,70.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604495943.705
27.0,20.0,13466.0,5576.0,2.0,5.0,10.0,2.0,14.0,9.0,12354.0,4764.0,50.0,60.0,417.0,96.0,1360.0,4075.0,583.0,1257.0,67.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604495944.839
27.0,19.0,13524.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12412.0,4764.0,53.0,65.0,417.0,96.0,1360.0,2715.0,583.0,842.0,78.0,90.0,amazon-amazon-echo-dot-with-clock-gen3,1604495946.052
27.0,19.0,13553.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12441.0,4764.0,48.0,60.0,417.0,96.0,1360.0,2720.0,583.0,843.0,70.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604495947.116
29.0,21.0,13681.0,5661.0,2.0,6.0,10.0,3.0,14.0,11.0,12477.0,4809.0,44.0,52.0,417.0,96.0,1360.0,2715.0,583.0,842.0,63.0,69.0,amazon-amazon-echo-dot-with-clock-gen3,1604495948.184
27.0,22.0,13645.0,5656.0,2.0,5.0,10.0,3.0,14.0,10.0,12533.0,4764.0,48.0,51.0,417.0,96.0,1360.0,2720.0,583.0,843.0,68.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604495949.248
27.0,19.0,13712.0,5536.0,2.0,5.0,10.0,4.0,14.0,11.0,12588.0,4764.0,47.0,59.0,417.0,96.0,1360.0,1360.0,583.0,588.0,66.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1604495950.332
27.0,20.0,13170.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12058.0,4764.0,46.0,54.0,417.0,96.0,1360.0,2715.0,584.0,842.0,63.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604495951.373
27.0,21.0,13213.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12077.0,4764.0,52.0,59.0,417.0,96.0,1360.0,1360.0,584.0,588.0,71.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1604495952.581
27.0,19.0,13448.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12336.0,4764.0,59.0,76.0,417.0,96.0,1360.0,2715.0,583.0,842.0,109.0,119.0,amazon-amazon-echo-dot-with-clock-gen3,1604495953.943
28.0,21.0,13545.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12369.0,4764.0,48.0,56.0,417.0,96.0,1360.0,1360.0,583.0,588.0,74.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604495955.069
27.0,21.0,13493.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12369.0,4764.0,53.0,59.0,417.0,96.0,1360.0,1360.0,583.0,588.0,75.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604495956.305
29.0,20.0,13633.0,5621.0,2.0,6.0,10.0,3.0,14.0,11.0,12417.0,4809.0,44.0,56.0,417.0,96.0,1360.0,2715.0,583.0,842.0,63.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604495957.381
27.0,21.0,13575.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12463.0,4764.0,50.0,56.0,417.0,96.0,1360.0,2715.0,583.0,842.0,69.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604495958.524
29.0,22.0,13763.0,5701.0,2.0,6.0,10.0,3.0,14.0,11.0,12547.0,4809.0,44.0,51.0,417.0,96.0,1360.0,2720.0,583.0,843.0,65.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604495959.603
